Time_min,CO2_Adsorbed_kg,CO2_Adsorbed_Upper_10pct_kg,CO2_Adsorbed_Lower_10pct_kg,CO2_Released_at_85C_kg,CaCO3_Produced_kg,Total_Thermal_Energy_kJ
45.88888888888889,0.7091509059329444,0.7800659965262389,0.63823581533965,0.2845910093933244,0.6472327682385329,965.1031758005566
46.666666666666664,0.7132739642865663,0.784601360715223,0.6419465678579097,0.2862456435887093,0.6509958297385574,969.3189818881045
47.44444444444444,0.7172707245376251,0.7889977969913876,0.6455436520838626,0.2878495927970312,0.6546436206101989,973.4056488114776
48.22222222222222,0.721145055467337,0.7932595610140707,0.6490305499206033,0.28940440960793257,0.6581796718395359,977.3671323796901
49.0,0.7249007073478683,0.7973907780826551,0.6524106366130814,0.29091159905191166,0.6616074062509848,981.2072672268591
49.77777777777778,0.7285413155725218,0.8013954471297741,0.6556871840152696,0.29237262005716125,0.6649301418205241,984.9297705240508
50.55555555555556,0.7320704041747218,0.8052774445921941,0.6588633637572496,0.2937888868617806,0.6681510948874261,988.5382455774252
51.333333333333336,0.7354913892392063,0.809040528163127,0.6619422503152858,0.2951617703827292,0.6712733832676067,992.0361853161619
52.111111111111114,0.7388075822087252,0.8126883404295978,0.6649268239878527,0.2964925995428455,0.6743000292716066,995.4269756735432
52.88888888888889,0.7420221930894496,0.8162244123983946,0.6678199737805046,0.29778266255721697,0.677233962630126,998.713898864468
53.666666666666664,0.7451383335581901,0.8196521669140092,0.6706245002023712,0.2990332081801455,0.6800780233299424,1001.9001365625666
54.44444444444444,0.7481590199744369,0.8229749219718806,0.6733431179769932,0.300245446913916,0.6828349643629597,1004.9887729799968
55.22222222222222,0.7510871763001322,0.8261958939301455,0.675978458670119,0.30142055218053737,0.6855074543910471,1007.9827978528959
56.0,0.7539256369300055,0.8293182006230061,0.678533073237005,0.30255966145759045,0.6880980803292485,1010.8851093353838
56.77777777777778,0.7566771494352085,0.8323448643787293,0.6810094344916876,0.30366387737928335,0.690609349849863,1013.6985168049167
57.55555555555556,0.759344377222908,0.835278814945199,0.6834099395006172,0.30473426880377813,0.6930436938098193,1016.4257435817055
58.333333333333336,0.7619299021144083,0.8381228923258491,0.6857369119029675,0.30577187184782356,0.695403468603696,1019.0694295648345
59.111111111111114,0.7644362268443005,0.8408798495287306,0.6879926041598704,0.30677769088969464,0.6976909584446611,1021.6321337876283
59.88888888888889,0.7668657774830585,0.8435523552313644,0.6901791997347527,0.30775269954140994,0.6999083775755446,1024.1163368947427
60.666666666666664,0.769220905785425,0.8461429963639676,0.6922988152068825,0.30869784159116803,0.7020578724121792,1026.5244435433792
61.44444444444444,0.7715038914668604,0.8486542806135465,0.6943535023201743,0.3096140319169146,0.7041415236210857,1028.8587847309411
62.22222222222222,0.7737169444102617,0.8510886388512879,0.6963452499692355,0.31050215737192605,0.7061613481335168,1031.1216200513923
63.0,0.775862206805082,0.8534484274855902,0.6982759861245739,0.3113630776432641,0.7081193010978029,1033.315139882497
63.77777777777778,0.7779417552209267,0.8557359307430195,0.700147579698834,0.3121976260839362,0.7100172777718966,1035.4414675060598
64.55555555555556,0.7799576026176288,0.8579533628793917,0.7019618423558659,0.31300661051956297,0.7118571153579427,1037.5026611632197
65.33333333333333,0.7819117002937538,0.8601028703231293,0.7037205302643784,0.3137908140303375,0.7136405947806516,1039.500716046783
66.11111111111111,0.7838059397754148,0.8621865337529564,0.7054253457978733,0.3145509957090302,0.7153694424111983,1041.4375662325303
66.88888888888889,0.7856421546472314,0.8642063701119547,0.7070779391825083,0.3152878913957753,0.7170453317383128,1043.3150865513612
67.66666666666667,0.7874221223272022,0.8661643345599225,0.7086799100944821,0.3160022143903486,0.7186698849881843,1045.1350944040923
68.44444444444444,0.7891475657872074,0.8680623223659282,0.7102328092084866,0.3166946561426269,0.7202446746947403,1046.899351520662
69.22222222222223,0.7908201552208108,0.869902170742892,0.7117381396987298,0.3173658869218975,0.7217712252218296,1048.6095656654506
70.0,0.7924415096599724,0.8716856606259697,0.7131973586939752,0.3180165564656645,0.7232510142387721,1050.2673922903602
70.77777777777779,0.7940131985422376,0.8734145183964614,0.7146118786880139,0.3186472946085816,0.7246854741507142,1051.8744361372574
71.55555555555556,0.7955367432299211,0.8750904175529133,0.715983068906929,0.3192587118921191,0.7260759934851669,1053.4322527913305
72.33333333333333,0.7970136184827527,0.876714980331028,0.7173122566344774,0.31985140015555497,0.7274239182360712,1054.9423501868637
73.11111111111111,0.7984452538854157,0.8782897792739572,0.7186007284968741,0.32042593310886347,0.7287305531666927,1056.4061900668871
73.88888888888889,0.799833035231354,0.8798163387544894,0.7198497317082185,0.3209828668880543,0.7299971630726051,1057.8251893981123
74.66666666666667,0.8011783058641925,0.8812961364506118,0.7210604752777733,0.3215227405935007,0.731224974005987,1059.200721742528
75.44444444444444,0.8024823679780655,0.8827306047758721,0.7222341311802589,0.32204607681177777,0.7324151744624139,1060.534118586979
76.22222222222223,0.8037464838781135,0.8841211322659249,0.7233718354903022,0.32255338212151513,0.7335689165312985,1061.8266706320178
77.0,0.804971877202369,0.8854690649226059,0.7244746894821321,0.32304514758375463,0.7346873170110884,1063.079629041277
